employerId,Week_Num,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
405,49,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,50,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,51,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,52,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,53,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,54,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,55,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,56,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,57,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,58,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,59,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,60,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,61,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,62,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,63,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,64,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,65,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
406,1,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,3,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,4,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,5,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,6,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,7,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,8,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,9,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,10,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,11,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,12,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,13,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,14,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,15,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,16,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,17,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,18,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,19,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,20,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,21,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,22,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,23,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,24,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,25,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,26,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,27,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,28,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,29,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,30,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,31,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,32,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,33,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,34,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,35,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,36,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,37,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,38,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,39,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,40,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,41,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,42,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,43,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,44,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,45,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,46,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,47,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,48,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,49,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,50,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,51,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,52,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,53,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,54,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,55,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,56,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,57,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,58,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,59,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,60,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,61,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,62,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,63,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,64,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,65,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
407,1,5,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,125
407,2,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,3,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,4,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,5,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,6,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,7,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,8,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,9,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,10,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,11,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,12,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,13,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,14,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,15,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,16,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,17,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,18,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,19,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,20,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,21,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,22,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,23,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,24,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,25,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,26,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,27,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,28,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,29,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,30,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,31,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,32,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,33,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,34,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,35,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,36,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,37,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,38,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,39,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,40,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,41,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,42,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,43,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,44,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,45,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,46,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,47,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,48,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,49,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,50,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,51,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,52,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,53,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,54,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,55,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,56,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,57,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,58,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,59,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,60,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,61,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,62,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,63,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,64,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,65,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
408,1,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,3,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,4,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,5,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,6,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,7,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,8,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,9,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,10,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,11,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,12,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,13,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,14,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,15,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,16,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,17,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,18,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,19,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,20,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,21,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,22,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,23,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,24,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,25,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,26,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,27,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,28,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,29,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,30,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,31,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,32,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,33,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,34,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,35,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,36,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,37,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,38,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,39,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,40,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,41,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,42,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,43,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,44,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,45,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,46,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,47,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,48,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,49,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,50,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,51,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,52,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,53,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,54,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,55,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,56,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,57,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,58,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,59,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,60,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,61,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,62,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,63,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,64,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,65,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
409,1,5,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,83
409,2,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,3,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,4,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,5,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,6,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,7,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,8,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,9,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,10,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,11,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,12,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,13,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,14,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,15,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,16,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,17,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,18,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,19,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,20,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,21,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,22,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,23,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,24,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,25,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,26,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,27,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,28,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,29,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,30,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,31,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,32,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,33,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,34,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,35,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,36,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,37,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,38,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,39,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,40,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,41,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,42,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,43,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,44,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,45,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,46,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,47,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,48,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,49,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,50,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,51,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,52,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,53,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,54,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,55,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,56,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,57,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,58,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,59,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,60,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,61,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,62,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,63,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,64,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,65,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
410,1,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,3,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,4,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,5,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,6,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,7,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,8,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,9,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,10,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,11,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
