employerId,Weekday,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
428,Tuesday,4,5,15.76244091,$16-35(Mid),POINT (1174.5599898893972 3684.5515693344405),323,80
428,Wednesday,4,5,15.76244091,$16-35(Mid),POINT (1174.5599898893972 3684.5515693344405),323,80
429,Friday,5,6,20.758172180000003,$16-35(Mid),POINT (715.9086691087551 4418.132191398763),964,83
429,Monday,5,6,20.758172180000003,$16-35(Mid),POINT (715.9086691087551 4418.132191398763),964,83
429,Thursday,5,6,20.758172180000003,$16-35(Mid),POINT (715.9086691087551 4418.132191398763),964,83
429,Tuesday,6,6,20.758172180000003,$16-35(Mid),POINT (715.9086691087551 4418.132191398763),964,100
429,Wednesday,6,6,20.758172180000003,$16-35(Mid),POINT (715.9086691087551 4418.132191398763),964,100
430,Friday,1,2,11.834186035,<=$15 (Low),POINT (707.1111664944394 2001.4772026036535),304,50
430,Monday,1,2,11.834186035,<=$15 (Low),POINT (707.1111664944394 2001.4772026036535),304,50
430,Thursday,1,2,11.834186035,<=$15 (Low),POINT (707.1111664944394 2001.4772026036535),304,50
430,Tuesday,2,2,11.834186035,<=$15 (Low),POINT (707.1111664944394 2001.4772026036535),304,100
430,Wednesday,1,2,11.834186035,<=$15 (Low),POINT (707.1111664944394 2001.4772026036535),304,50
431,Friday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
431,Monday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
431,Saturday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
431,Sunday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
431,Thursday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
431,Wednesday,1,2,15.09463255,$16-35(Mid),POINT (-294.35496310306917 1795.1079117198856),946,50
432,Friday,4,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,67
432,Monday,3,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,50
432,Sunday,1,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,17
432,Thursday,4,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,67
432,Tuesday,4,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,67
432,Wednesday,4,6,16.270445625,$16-35(Mid),POINT (991.3270590871906 4100.917174659022),142,67
433,Friday,2,2,11.82935948,<=$15 (Low),POINT (318.94970745415804 1033.1806025214216),516,100
433,Monday,1,2,11.82935948,<=$15 (Low),POINT (318.94970745415804 1033.1806025214216),516,50
433,Thursday,2,2,11.82935948,<=$15 (Low),POINT (318.94970745415804 1033.1806025214216),516,100
433,Tuesday,1,2,11.82935948,<=$15 (Low),POINT (318.94970745415804 1033.1806025214216),516,50
433,Wednesday,1,2,11.82935948,<=$15 (Low),POINT (318.94970745415804 1033.1806025214216),516,50
434,Friday,4,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,50
434,Monday,5,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,62
434,Saturday,1,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,12
434,Sunday,2,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,25
434,Thursday,5,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,62
434,Tuesday,6,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,75
434,Wednesday,7,8,12.928141369999999,<=$15 (Low),POINT (800.6342599068146 4103.165163999878),150,88
435,Friday,5,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,71
435,Monday,5,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,71
435,Sunday,1,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,14
435,Thursday,5,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,71
435,Tuesday,5,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,71
435,Wednesday,4,7,11.84070839,<=$15 (Low),POINT (1122.7448164206246 4383.066969959758),34,57
436,Friday,3,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,50
436,Monday,2,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,33
436,Saturday,1,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,17
436,Thursday,3,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,50
436,Tuesday,3,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,50
436,Wednesday,3,6,20.356831325,$16-35(Mid),POINT (1376.3976505541523 4861.346259046002),1024,50
437,Friday,6,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,67
437,Monday,7,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,78
437,Saturday,2,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,22
437,Sunday,2,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,22
437,Thursday,6,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,67
437,Tuesday,6,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,67
437,Wednesday,6,9,18.81334964,$16-35(Mid),POINT (660.2070252315734 3610.994566867167),511,67
438,Friday,15,8,16.087143625,$16-35(Mid),POINT (2130.281249848629 4828.020411811667),972,188
438,Monday,5,8,16.087143625,$16-35(Mid),POINT (2130.281249848629 4828.020411811667),972,62
438,Thursday,15,8,16.087143625,$16-35(Mid),POINT (2130.281249848629 4828.020411811667),972,188
438,Tuesday,6,8,16.087143625,$16-35(Mid),POINT (2130.281249848629 4828.020411811667),972,75
438,Wednesday,6,8,16.087143625,$16-35(Mid),POINT (2130.281249848629 4828.020411811667),972,75
439,Friday,7,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,100
439,Monday,5,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,71
439,Saturday,1,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,14
439,Sunday,1,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,14
439,Thursday,7,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,100
439,Tuesday,5,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,71
439,Wednesday,6,7,22.20073623,$16-35(Mid),POINT (585.2216880077107 3622.7180435904966),395,86
440,Friday,5,8,14.74102317,<=$15 (Low),POINT (448.79913987469365 4328.78174286464),644,62
440,Monday,5,8,14.74102317,<=$15 (Low),POINT (448.79913987469365 4328.78174286464),644,62
440,Thursday,5,8,14.74102317,<=$15 (Low),POINT (448.79913987469365 4328.78174286464),644,62
440,Tuesday,5,8,14.74102317,<=$15 (Low),POINT (448.79913987469365 4328.78174286464),644,62
440,Wednesday,5,8,14.74102317,<=$15 (Low),POINT (448.79913987469365 4328.78174286464),644,62
441,Friday,5,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,71
441,Monday,4,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,57
441,Saturday,1,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,14
441,Sunday,1,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,14
441,Thursday,4,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,57
441,Tuesday,5,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,71
441,Wednesday,5,7,23.52419907,$16-35(Mid),POINT (-81.95690431663532 1423.077479497391),241,71
829,Friday,1,2,32.230570125,$16-35(Mid),POINT (-1683.9788287469512 4166.34595719268),411,50
829,Monday,1,2,32.230570125,$16-35(Mid),POINT (-1683.9788287469512 4166.34595719268),411,50
829,Thursday,1,2,32.230570125,$16-35(Mid),POINT (-1683.9788287469512 4166.34595719268),411,50
829,Tuesday,2,2,32.230570125,$16-35(Mid),POINT (-1683.9788287469512 4166.34595719268),411,100
829,Wednesday,2,2,32.230570125,$16-35(Mid),POINT (-1683.9788287469512 4166.34595719268),411,100
830,Friday,4,6,22.016945845,$16-35(Mid),POINT (-804.6120047431612 5042.0163759841835),421,67
830,Monday,4,6,22.016945845,$16-35(Mid),POINT (-804.6120047431612 5042.0163759841835),421,67
830,Thursday,4,6,22.016945845,$16-35(Mid),POINT (-804.6120047431612 5042.0163759841835),421,67
830,Tuesday,4,6,22.016945845,$16-35(Mid),POINT (-804.6120047431612 5042.0163759841835),421,67
830,Wednesday,4,6,22.016945845,$16-35(Mid),POINT (-804.6120047431612 5042.0163759841835),421,67
831,Friday,4,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,57
831,Monday,3,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,43
831,Sunday,1,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,14
831,Thursday,4,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,57
831,Tuesday,3,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,43
831,Wednesday,2,7,11.7481468,<=$15 (Low),POINT (-2200.279972988196 3572.4693137151007),32,29
832,Friday,1,3,10,<=$15 (Low),POINT (-831.9562922398395 4676.4089408349555),549,33
833,Friday,3,4,14.069875035,<=$15 (Low),POINT (-1967.8258905516104 4299.950272203162),93,75
833,Monday,3,4,14.069875035,<=$15 (Low),POINT (-1967.8258905516104 4299.950272203162),93,75
833,Thursday,3,4,14.069875035,<=$15 (Low),POINT (-1967.8258905516104 4299.950272203162),93,75
833,Tuesday,3,4,14.069875035,<=$15 (Low),POINT (-1967.8258905516104 4299.950272203162),93,75
833,Wednesday,3,4,14.069875035,<=$15 (Low),POINT (-1967.8258905516104 4299.950272203162),93,75
834,Friday,2,7,12.40969531,<=$15 (Low),POINT (-2380.139484985013 2944.7204566724226),869,29
834,Monday,2,7,12.40969531,<=$15 (Low),POINT (-2380.139484985013 2944.7204566724226),869,29
834,Thursday,2,7,12.40969531,<=$15 (Low),POINT (-2380.139484985013 2944.7204566724226),869,29
834,Tuesday,2,7,12.40969531,<=$15 (Low),POINT (-2380.139484985013 2944.7204566724226),869,29
834,Wednesday,2,7,12.40969531,<=$15 (Low),POINT (-2380.139484985013 2944.7204566724226),869,29
835,Friday,1,2,10.767645475,<=$15 (Low),POINT (-2101.689510602101 4262.490673412702),619,50
835,Thursday,1,2,10.767645475,<=$15 (Low),POINT (-2101.689510602101 4262.490673412702),619,50
836,Friday,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,Monday,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,Thursday,3,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,100
836,Tuesday,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
836,Wednesday,2,3,10.92699622,<=$15 (Low),POINT (-692.9825370378298 4950.223259408762),694,67
837,Friday,5,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,62
837,Monday,5,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,62
837,Saturday,2,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,25
837,Sunday,1,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,12
837,Thursday,7,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,88
837,Tuesday,6,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,75
837,Wednesday,5,8,19.453134715,$16-35(Mid),POINT (-2236.8263209885145 5274.27538066303),17,62
838,Friday,5,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,83
838,Monday,3,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,50
838,Saturday,1,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,17
838,Thursday,6,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,100
838,Tuesday,5,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,83
838,Wednesday,5,6,11.76374856,<=$15 (Low),POINT (-1403.8103454524935 4457.26433207949),422,83
839,Friday,2,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,50
839,Monday,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,Thursday,3,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,75
839,Tuesday,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
839,Wednesday,1,4,10.71432574,<=$15 (Low),POINT (-1567.7082661009404 4491.2624087298655),162,25
840,Friday,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,Monday,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,Thursday,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,Tuesday,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
840,Wednesday,3,7,12.38080346,<=$15 (Low),POINT (-1771.452216635636 4258.263943913515),917,43
841,Friday,6,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,67
841,Monday,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,Thursday,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,Tuesday,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
841,Wednesday,5,9,10.23425081,<=$15 (Low),POINT (-1771.452216635636 4386.238292917949),917,56
842,Friday,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,Monday,2,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,50
842,Saturday,1,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,25
842,Sunday,1,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,25
842,Thursday,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,Tuesday,3,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,75
842,Wednesday,2,4,12.99259867,<=$15 (Low),POINT (-692.7127197082955 5040.3388326223985),773,50
843,Friday,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,Monday,4,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,50
843,Thursday,5,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,62
843,Tuesday,5,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,62
843,Wednesday,5,8,14.048909595,<=$15 (Low),POINT (-2330.4222998927135 2944.7204566724226),869,62
844,Friday,2,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,67
844,Monday,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,Thursday,2,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,67
844,Tuesday,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
844,Wednesday,1,3,11.6106281,<=$15 (Low),POINT (-836.719215114457 4482.040750623393),86,33
845,Friday,3,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,43
845,Monday,4,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,57
845,Saturday,1,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,14
845,Sunday,1,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,14
845,Thursday,3,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,43
845,Tuesday,5,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,71
845,Wednesday,5,7,12.52046638,<=$15 (Low),POINT (-2363.1419320065197 2673.8808116595965),373,71
846,Friday,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,Monday,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,Thursday,1,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,50
846,Tuesday,2,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,100
846,Wednesday,2,2,13.425393395,<=$15 (Low),POINT (-996.7808287569317 4750.184044489247),966,100
847,Friday,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,Monday,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,Saturday,1,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,14
847,Sunday,1,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,14
847,Thursday,4,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,57
847,Tuesday,5,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,71
847,Wednesday,6,7,14.21374802,<=$15 (Low),POINT (-1680.9362530924764 4258.263943913515),917,86
848,Friday,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,Monday,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,Thursday,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,Tuesday,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
848,Wednesday,2,2,40.857167215,>$36(High),POINT (-468.02948129574554 4779.921390126033),121,100
849,Friday,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,Monday,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,Thursday,2,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,50
849,Tuesday,3,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,75
849,Wednesday,3,4,15.104465789999999,$16-35(Mid),POINT (-2231.66793504236 2598.728790351024),426,75
850,Friday,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,Monday,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,Thursday,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,Tuesday,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
850,Wednesday,4,5,27.77076303,$16-35(Mid),POINT (-2364.178807858101 5198.1957151603365),485,80
851,Friday,5,5,14.10690983,<=$15 (Low),POINT (-1398.3957137180148 4280.0291470642405),544,100
851,Monday,3,5,14.10690983,<=$15 (Low),POINT (-1398.3957137180148 4280.0291470642405),544,60
851,Thursday,6,5,14.10690983,<=$15 (Low),POINT (-1398.3957137180148 4280.0291470642405),544,120
851,Tuesday,4,5,14.10690983,<=$15 (Low),POINT (-1398.3957137180148 4280.0291470642405),544,80
851,Wednesday,4,5,14.10690983,<=$15 (Low),POINT (-1398.3957137180148 4280.0291470642405),544,80
852,Friday,4,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,57
852,Monday,4,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,57
852,Sunday,1,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,14
852,Thursday,4,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,57
852,Tuesday,4,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,57
852,Wednesday,3,7,16.29247918,$16-35(Mid),POINT (-820.4751468446739 4770.301635511239),474,43
853,Friday,4,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,67
853,Monday,4,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,67
853,Saturday,1,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,17
853,Sunday,1,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,17
853,Thursday,4,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,67
853,Tuesday,3,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,50
853,Wednesday,3,6,18.18292187,$16-35(Mid),POINT (-811.6790007765514 4695.717947460926),549,50
854,Friday,3,4,17.247750795,$16-35(Mid),POINT (-2107.0655661560804 4184.061539506543),446,75
854,Monday,3,4,17.247750795,$16-35(Mid),POINT (-2107.0655661560804 4184.061539506543),446,75
854,Thursday,3,4,17.247750795,$16-35(Mid),POINT (-2107.0655661560804 4184.061539506543),446,75
854,Tuesday,3,4,17.247750795,$16-35(Mid),POINT (-2107.0655661560804 4184.061539506543),446,75
854,Wednesday,3,4,17.247750795,$16-35(Mid),POINT (-2107.0655661560804 4184.061539506543),446,75
855,Friday,4,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,57
855,Monday,4,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,57
855,Saturday,1,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,14
855,Sunday,1,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,14
855,Thursday,5,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,71
855,Tuesday,5,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,71
855,Wednesday,5,7,15.98101852,$16-35(Mid),POINT (-784.6236528229551 4940.6907489765335),375,71
856,Friday,2,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,29
856,Monday,3,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,43
856,Sunday,1,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,14
856,Thursday,4,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,57
856,Tuesday,4,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,57
856,Wednesday,4,7,10.14043755,<=$15 (Low),POINT (-468.02948129574554 4846.264154979615),121,57
857,Friday,5,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,62
857,Monday,4,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,50
857,Saturday,2,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,25
857,Sunday,2,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,25
857,Thursday,6,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,75
857,Tuesday,4,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,50
857,Wednesday,3,8,15.83781592,$16-35(Mid),POINT (-1096.0839701505342 4912.223245927846),190,38
859,Friday,5,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,83
859,Monday,5,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,83
859,Saturday,1,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,17
859,Thursday,5,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,83
859,Tuesday,5,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,83
859,Wednesday,4,6,17.47212716,$16-35(Mid),POINT (-1684.5679842891263 3880.0711276345087),238,67
860,Friday,1,5,12.48876805,<=$15 (Low),POINT (-836.8537841209326 4575.535706396641),132,20
860,Monday,1,5,12.48876805,<=$15 (Low),POINT (-836.8537841209326 4575.535706396641),132,20
860,Thursday,1,5,12.48876805,<=$15 (Low),POINT (-836.8537841209326 4575.535706396641),132,20
860,Tuesday,2,5,12.48876805,<=$15 (Low),POINT (-836.8537841209326 4575.535706396641),132,40
860,Wednesday,2,5,12.48876805,<=$15 (Low),POINT (-836.8537841209326 4575.535706396641),132,40
861,Friday,2,5,10.20228322,<=$15 (Low),POINT (-2235.2922404843403 5106.71812915923),151,40
861,Monday,2,5,10.20228322,<=$15 (Low),POINT (-2235.2922404843403 5106.71812915923),151,40
861,Thursday,3,5,10.20228322,<=$15 (Low),POINT (-2235.2922404843403 5106.71812915923),151,60
861,Tuesday,3,5,10.20228322,<=$15 (Low),POINT (-2235.2922404843403 5106.71812915923),151,60
861,Wednesday,3,5,10.20228322,<=$15 (Low),POINT (-2235.2922404843403 5106.71812915923),151,60
862,Friday,4,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,100
862,Monday,3,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,75
862,Saturday,1,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,25
862,Thursday,2,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,50
862,Tuesday,4,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,100
862,Wednesday,4,4,12.504937635,<=$15 (Low),POINT (-1475.3580476204697 4473.948598738494),578,100
863,Friday,4,5,17.53831529,$16-35(Mid),POINT (-1967.8258905516104 4254.2510682971215),93,80
863,Monday,4,5,17.53831529,$16-35(Mid),POINT (-1967.8258905516104 4254.2510682971215),93,80
863,Thursday,4,5,17.53831529,$16-35(Mid),POINT (-1967.8258905516104 4254.2510682971215),93,80
863,Tuesday,4,5,17.53831529,$16-35(Mid),POINT (-1967.8258905516104 4254.2510682971215),93,80
863,Wednesday,4,5,17.53831529,$16-35(Mid),POINT (-1967.8258905516104 4254.2510682971215),93,80
864,Friday,3,3,24.38485283,$16-35(Mid),POINT (-1885.1886006319482 4569.0851981845035),118,100
864,Monday,3,3,24.38485283,$16-35(Mid),POINT (-1885.1886006319482 4569.0851981845035),118,100
864,Thursday,3,3,24.38485283,$16-35(Mid),POINT (-1885.1886006319482 4569.0851981845035),118,100
864,Tuesday,3,3,24.38485283,$16-35(Mid),POINT (-1885.1886006319482 4569.0851981845035),118,100
864,Wednesday,3,3,24.38485283,$16-35(Mid),POINT (-1885.1886006319482 4569.0851981845035),118,100
865,Friday,7,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,88
865,Monday,4,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,50
865,Saturday,1,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,12
